id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4576416,Double bed/WiFi/Cable TV,7895922,Rich  And Rose,,West of Twin Peaks,37.72941917430313,-122.46354009714274,Private room,100,2,9,2015-08-21,3.55,4,350
7788714,HUGE MODERN ESTATE -CONVENTION NEAR,23581581,Alexander,,West of Twin Peaks,37.73753800717644,-122.4469674291711,Entire home/apt,1299,2,1,2015-08-31,1,4,338
676228,2 room suite w/private bath&entry! ,2645901,Jeremy And Laura,,West of Twin Peaks,37.72882446353459,-122.45473215827026,Private room,98,1,164,2015-08-31,4.54,1,315
7227729,HUGE SF VILLA- INCREDIBLE & MODERN,16882900,Casey,,West of Twin Peaks,37.75173665714479,-122.46481403033692,Entire home/apt,1299,2,4,2015-08-20,2.79,2,321
6538698,SF Family House with Parking,4470350,Doug,,West of Twin Peaks,37.74098237544884,-122.4469778685195,Entire home/apt,250,2,3,2015-08-30,3,1,74
1392204,Pvt BDRM & Pvt BATH / Historic Home,7526456,Dee,,West of Twin Peaks,37.733507520465864,-122.46056613217576,Private room,145,1,72,2015-08-23,2.82,2,340
6423158,Mediterranean style private studio,33511564,Alice,,West of Twin Peaks,37.73020646580363,-122.46351699998624,Entire home/apt,139,2,20,2015-08-25,5.94,1,310
2538807,Cozy suite in quiet area by subway,783438,Phil,,West of Twin Peaks,37.74396403911733,-122.46566426651174,Private room,99,5,42,2015-08-11,2.38,3,136
7615490,Private Suite with Amazing View,36128883,Rose,,West of Twin Peaks,37.73475954870182,-122.44420691796718,Entire home/apt,250,1,0,,,2,260
2126868,Jungle Room,5565510,Lulu,,West of Twin Peaks,37.7357639209948,-122.4628993986688,Private room,65,2,39,2015-08-20,1.95,13,265
5650515,STUDIO/NO WINDOW BEST PRICE!!!,5565510,Lulu,,West of Twin Peaks,37.734486326550424,-122.46268635827865,Private room,39,2,13,2015-08-09,2.48,13,299
5616609,Cozy studio with Private entrance,27289856,Kevin,,West of Twin Peaks,37.74035266735406,-122.45318830336936,Private room,149,1,23,2015-08-22,4.21,1,340
7196412,Spacious Studio near Twin Peaks!,2612804,Clara,,West of Twin Peaks,37.74602497336312,-122.4553970019224,Entire home/apt,145,2,5,2015-08-23,3.85,1,132
2502488,"Friendly Neighborhood, Comfy Room!",8049342,Nancy,,West of Twin Peaks,37.742248279712165,-122.46747007855654,Private room,84,4,46,2015-08-29,2.63,3,254
1322804,2500 Square Feet + Great Views! ,7180466,Andrea,,West of Twin Peaks,37.73770774468922,-122.4562876591093,Private room,200,2,1,2013-08-13,0.04,1,365
7418071,"Stately, spacious SF family home",1634589,Linda,,West of Twin Peaks,37.73352899114248,-122.46053497641975,Entire home/apt,259,3,1,2015-08-11,1,1,146
273960,2 BR Parkg & Transportation,1433031,Patti,,West of Twin Peaks,37.741799464880195,-122.45919579396387,Entire home/apt,125,1,75,2014-10-28,1.68,1,0
4607282,SF Beautiful spacious 3 / 1.5 house,7895922,Rich  And Rose,,West of Twin Peaks,37.72944484296452,-122.46475454177387,Entire home/apt,550,1,4,2015-08-23,1.10,4,349
8118808,Master Suite in a beautiful house,39373162,Jackson,,West of Twin Peaks,37.744766711980674,-122.46239161983564,Private room,120,1,0,,,4,351
535293,Amazing 3BR/3BA Radiant Heated Apt,250861,Belinda,,West of Twin Peaks,37.724705800723285,-122.45691809874889,Entire home/apt,380,6,9,2015-08-07,0.38,8,350
1125079,Classy Brown Bedroom/Ocean View!!!,5565510,Lulu,,West of Twin Peaks,37.73446387285534,-122.46454635034723,Private room,89,1,19,2015-07-02,0.68,13,336
761815,Enjoy a home for 6 in San Francisco,2646233,J.,,West of Twin Peaks,37.73976528404522,-122.4674355160306,Entire home/apt,300,5,1,2014-08-16,0.08,2,108
6405183,Spacious three bedroom family home,32021944,Nicola,,West of Twin Peaks,37.73885428035634,-122.44593049874264,Entire home/apt,325,7,1,2015-07-26,0.77,1,84
4429527,Cozy & quiet 1BR in West Portal,7813710,Selim,,West of Twin Peaks,37.74221942570519,-122.46335365350927,Entire home/apt,120,2,13,2015-08-27,3.07,1,297
8104288,Spectacular View of the Pacific,5064192,Jessica,,West of Twin Peaks,37.74825337114078,-122.4689943837284,Entire home/apt,575,2,0,,,1,0
1710133,Spectacular/Unique Piece of Heaven!,5565510,Lulu,,West of Twin Peaks,37.735815821320635,-122.46419807979298,Private room,198,3,2,2014-08-17,0.12,13,207
4752055,Private Queen w/half bath WiFi/TV,7895922,Rich  And Rose,,West of Twin Peaks,37.73071795074815,-122.46448889990391,Private room,120,2,7,2015-08-22,0.82,4,355
525666,West Portal Garden View/Spa Shower,2583101,Jeanne,,West of Twin Peaks,37.741743913890694,-122.46288144810276,Private room,92,2,95,2015-08-30,2.46,1,323
3605861,Quiet Miraloma house,16785652,Mark,,West of Twin Peaks,37.73478622398484,-122.45218360816234,Entire home/apt,139,3,9,2015-08-24,0.67,1,305
1641060,Perfect West Portal Private Suite! ,6869592,Sharon,,West of Twin Peaks,37.73931556209762,-122.46211133503441,Entire home/apt,225,3,17,2015-08-19,0.75,2,326
1510363,Cozy 2 BR  Apt. In The Sunnyside,7303214,Charlesie And Tedd,,West of Twin Peaks,37.7288094455469,-122.45282003304021,Entire home/apt,120,3,92,2015-08-25,4.05,1,106
2526148,Magic Room!,5565510,Lulu,,West of Twin Peaks,37.73527534686039,-122.46409261030578,Private room,69,2,31,2015-07-01,1.74,13,344
8128748,Charming Sunset home w/Ocean view,42924907,Julienne,,West of Twin Peaks,37.74685051420133,-122.47040475796416,Private room,80,1,0,,,1,350
6062220,Glen Park 3BR Great for Families,11640674,Eileen,,West of Twin Peaks,37.734200976166605,-122.44925857282314,Entire home/apt,200,7,2,2015-08-09,1.82,1,110
7438432,Quiet retreat in a modern home,11294347,Vicky,,West of Twin Peaks,37.735458704735535,-122.46293485186479,Entire home/apt,250,1,2,2015-08-17,2,1,141
7733694,Artful Mountain Retreat in SF,7524921,Anne,,West of Twin Peaks,37.740118616612385,-122.44988840291605,Entire home/apt,300,1,0,,,1,361
164207,"Quiet area by subway, private bath",783438,Phil,,West of Twin Peaks,37.74159258435915,-122.46578197080093,Private room,99,5,181,2015-08-23,3.59,3,116
2374267,Large Modern San Francisco Home,11298613,Leslie,,West of Twin Peaks,37.73544103028438,-122.44722833938464,Entire home/apt,310,3,1,2014-06-22,0.07,1,89
1910127,"Elegance classic 4BD,3.5 baths home",9911613,June,,West of Twin Peaks,37.73047691123763,-122.46266261707065,Entire home/apt,650,2,17,2015-07-30,0.96,1,353
767506,Spacious Gem to Entertain or Relax,3807182,Jennifer,,West of Twin Peaks,37.743866929017386,-122.45374651154744,Entire home/apt,349,2,37,2015-08-14,1.14,1,318
2739803,Nature in the City,13618144,Thierry,,West of Twin Peaks,37.734979437047535,-122.44629111072551,Entire home/apt,119,4,34,2015-08-25,2.29,1,113
1198464,Fabulous Blue Bedroom w/Ocean View,5565510,Lulu,,West of Twin Peaks,37.734286775036914,-122.46385606043509,Private room,102,1,35,2015-08-21,1.40,13,326
6678367,Private Bedroom with own bathroom,34955691,Ravi,,West of Twin Peaks,37.73953214248258,-122.46674646288967,Private room,100,1,0,,,1,64
1421937,HISTORIC HOME Pvt Bdrm&Bath PARKING,7526456,Dee,,West of Twin Peaks,37.73310152906766,-122.4606363469819,Private room,149,1,53,2015-08-27,2.13,2,338
1785463,Ocean View! Fun Burgundy bedroom,5565510,Lulu,,West of Twin Peaks,37.73365328515404,-122.46240338851268,Private room,79,1,23,2015-07-11,1.01,13,309
1919829,"Sunny bedroom, free parking, BART",9950833,Kimberly,,West of Twin Peaks,37.73640963411951,-122.44437855807871,Private room,124,2,14,2015-06-26,0.77,2,244
5359665,"Large, quiet, 15 minutes to center",27783504,Harvey,,West of Twin Peaks,37.74854755683714,-122.46242568671477,Entire home/apt,400,7,1,2015-05-30,0.31,1,341
6716200,"San Francisco, St. Francis Woods",35164513,Patti,,West of Twin Peaks,37.733682842428905,-122.46503610777002,Entire home/apt,450,5,0,,,1,61
1261122,Perfect West Portal Private Suite!,6869592,Sharon,,West of Twin Peaks,37.7346056641421,-122.46861543744009,Entire home/apt,130,3,39,2015-08-07,1.56,2,325
4105694,"2 BR + Den, 1.5 Ba; Quiet Area",21299098,Jimmy,,West of Twin Peaks,37.73462648636633,-122.45865992179095,Entire home/apt,240,1,9,2015-08-07,0.80,1,288
49559, Quaint West Portal home  &  garage,226013,Anita,,West of Twin Peaks,37.74168110667654,-122.46435951473538,Entire home/apt,288,3,114,2015-06-16,1.91,1,313
7074753,Ocean View - San Francisco Home,37093318,Cheresh,,West of Twin Peaks,37.73737694081017,-122.4612207661849,Entire home/apt,600,1,1,2015-07-18,0.64,1,38
3284042,Beautiful home w/ garden & hot tub,16598715,David,,West of Twin Peaks,37.73481346143093,-122.44456953213496,Private room,98,1,20,2015-08-07,4.11,2,23
8118958,Cozy room in a nice house,39373162,Jackson,,West of Twin Peaks,37.74511703072096,-122.46234968984511,Private room,80,1,0,,,4,347
5202993,Great two bedroom apt near MUNI,26914964,Valentina,,West of Twin Peaks,37.73165889085098,-122.47148108891055,Entire home/apt,192,2,7,2015-08-23,1.11,1,352
5359224,"Quiet Lg home, easy access to ctr.",25843511,Harvey,,West of Twin Peaks,37.748936503468315,-122.46305568922618,Entire home/apt,500,7,0,,,1,170
4305042,Charming & Private In-Law Unit,22347599,Joel & Mel,,West of Twin Peaks,37.74301451452373,-122.45920872347635,Entire home/apt,179,1,26,2015-08-24,3.18,1,306
1011751,Master Bedroom/ French Furniture ,5565510,Lulu,,West of Twin Peaks,37.73428772739574,-122.46412639786692,Private room,109,1,30,2015-08-14,1.04,13,351
1125115,Japanese Tatami Room (Washitsu),5565510,Lulu,,West of Twin Peaks,37.73586347221574,-122.46462485782794,Private room,79,3,28,2015-05-02,1.02,13,35
538705,"Welcoming home, garden view room",2646233,J.,,West of Twin Peaks,37.74197692273148,-122.46627413907107,Private room,100,2,63,2015-08-16,1.66,2,313
2602213,"Friendly Neighborhood, Cozy Room!",8049342,Nancy,,West of Twin Peaks,37.741250429008254,-122.46663716505924,Private room,79,4,55,2015-08-27,3.55,3,130
109883,San Francisco Serenity/ lovely home,566147,Adam,,West of Twin Peaks,37.733273653544636,-122.46434558077837,Private room,125,2,173,2015-08-26,3.37,1,326
5785631,Large room in GG Heights,8281096,Kelley,,West of Twin Peaks,37.74857474594702,-122.46941606197257,Private room,100,1,0,,,1,134
3757993,Charming Updated SF Bungalow,19238372,J,,West of Twin Peaks,37.72681743925652,-122.45962222156648,Private room,115,1,3,2015-08-10,2.37,1,359
7581918,A Marvel in Mount Davidson,39753874,Rani,,West of Twin Peaks,37.728667984559664,-122.46495675699764,Entire home/apt,200,1,3,2015-08-15,3,1,321
7930461,Private suite. Lively neighborhood,900661,Justine,,West of Twin Peaks,37.74117007867128,-122.46350060605904,Private room,120,2,1,2015-08-27,1,1,59
2524082,My Living Room! Our Fun Forest!!!,5565510,Lulu,,West of Twin Peaks,37.73504146385704,-122.46244978382617,Private room,59,2,38,2015-08-18,2.33,13,279
8047016,my beauty room comfortable for you.,41385493,Lilian,,West of Twin Peaks,37.742597837912456,-122.4556007840436,Private room,168,1,0,,,1,365
3829016,Last minute listing-- Spacious room,1742161,Alex,,West of Twin Peaks,37.745709079056724,-122.46589286301389,Private room,385,1,0,,,1,363
4199529,Lovely SF Cottage Apt!,2792001,Valerie,,Inner Richmond,37.7743879215147,-122.46623135752526,Entire home/apt,139,1,52,2015-08-17,4.63,4,154
720811,Private Inlaw Apt Inner Richmond SF,93873,Ron & Cherie,,Inner Richmond,37.77571085319435,-122.4629607181233,Entire home/apt,135,3,75,2015-08-27,2.15,1,306
6558552,"Garden Level, Parking",11883320,Kim,,Inner Richmond,37.78001732724619,-122.45393706233953,Private room,125,4,3,2015-08-27,1.11,6,360
7729543,Amazing Golden Gate Park house!,40606154,Martin,,Inner Richmond,37.78582563098345,-122.46315074850096,Entire home/apt,399,1,0,,,8,181
256176,Private entrance bd/bath by GG Park,976125,Eva,,Inner Richmond,37.77528093825386,-122.45280896210102,Private room,100,2,105,2015-09-01,2.27,1,339
2326228, Garden apartment kitchen n parking,11883320,Kim,,Inner Richmond,37.78000349341,-122.4546590136382,Private room,360,5,11,2014-11-01,0.59,6,351
7700163,Charming NOPA BDR Next to GG Park!,1619195,Lina,,Inner Richmond,37.77568555714835,-122.45295901534381,Private room,180,1,0,,,1,362
6224858,Stylish 3 Bdr Home near Presidio,2927013,Elisabeth & James,,Inner Richmond,37.785784230924484,-122.46193189234921,Entire home/apt,400,4,4,2015-08-11,2.00,1,265
5271677,Inner Richmond 1 bdr apt + carpark,4019089,Cecile,,Inner Richmond,37.776812214601506,-122.46103404255459,Entire home/apt,170,1,1,2015-08-02,0.94,1,0
3013520,small studio in a grate location ,3509116,,,Inner Richmond,37.78031012435651,-122.45099908024491,Entire home/apt,65,28,11,2015-03-31,0.77,2,256
5697110,Contmp Remodel  1 bdm 1ba w/parking,785720,Robert,,Inner Richmond,37.780591692417204,-122.45199230076958,Entire home/apt,180,3,14,2015-08-24,3.09,1,144
7841744,"Elegant condo near parks, museums",5717060,Suzanne,,Inner Richmond,37.78295025335023,-122.47384638381925,Entire home/apt,225,3,0,,,1,311
7759598,Beautify 3 Story Home,13616488,Jessica,,Inner Richmond,37.78113830270286,-122.44782705747772,Entire home/apt,697,1,0,,,1,308
2123469,Cozy Giants Room @Golden Gate Park,10829039,Viviane,,Inner Richmond,37.78217376842189,-122.46600579440482,Private room,125,3,43,2015-08-23,2.44,5,321
3696908,Quaint Studio Apartment in Richmond,17797759,Alex,,Inner Richmond,37.783869555395746,-122.46453217609282,Entire home/apt,124,1,17,2014-10-27,1.28,4,61
1467233,Private BR/BA near Golden Gate Park,692611,Liza,,Inner Richmond,37.775920851492025,-122.45123628621975,Private room,110,2,2,2013-08-22,0.08,1,244
7147566,4826 (1) Geary Blvd,5368366,Maria / Luis,,Inner Richmond,37.78073924654278,-122.47189459064256,Private room,89,3,6,2015-08-31,4.39,3,154
5194736,"Classic, Quiet, Central SF Home",26871877,John & Nancy,,Inner Richmond,37.77955471643649,-122.47419152171342,Private room,125,4,5,2015-07-27,1.10,1,277
3730294,Golden Gate Park Designer Space,664720,Alia & Seva,,Inner Richmond,37.77868233453782,-122.46627610668892,Private room,135,1,32,2015-07-28,2.77,1,116
1174346,Entire home/apt in San Francisco,1217635,Susan,,Inner Richmond,37.77805674536859,-122.45853923675794,Entire home/apt,250,2,7,2015-08-19,0.27,1,260
3304131,"Private, Newly-Renovated Sunny Room",16688525,Amy&Michael,,Inner Richmond,37.781210104677974,-122.45282091134628,Private room,109,1,67,2015-08-23,4.55,6,58
6260599,Wonderful house in front of GG park,3210776,Thomas,,Inner Richmond,37.774882736072456,-122.46361004390583,Entire home/apt,250,7,4,2015-08-25,2.31,1,68
4316724,Private Studio in Center of City,7558669,Amir,,Inner Richmond,37.77619754453269,-122.44786623137912,Entire home/apt,164,2,4,2015-07-27,0.38,1,310
6572428,Bella Casa,690967,Celeste,,Inner Richmond,37.77535717699609,-122.46926459020617,Entire home/apt,300,1,1,2015-07-13,0.58,1,319
5561522,Tranquil hide away in the city,28832610,Petra,,Inner Richmond,37.77568223758497,-122.45996875796574,Entire home/apt,200,3,2,2015-06-11,0.62,1,348
4576487,private room in Richmond Distrct #3,23719876,,,Inner Richmond,37.78387447975644,-122.4740878512557,Private room,80,30,3,2015-08-19,0.35,9,337
4576349,private room in Richmond Distrct #2,23719876,,,Inner Richmond,37.78309584940536,-122.47428975114566,Private room,80,30,1,2015-01-15,0.13,9,365
4576288,private bedroom in Richmond Distrct,23719876,,,Inner Richmond,37.78238102616005,-122.47473293574933,Private room,80,30,1,2015-07-15,0.60,9,336
4251332,Very Best Location!,2792001,Valerie,,Inner Richmond,37.78470719826875,-122.46451947771254,Entire home/apt,179,1,32,2015-08-15,4.32,4,150
1072791,Ocean View Room in Artistic Mansion,791253,Elizabeth,,Inner Richmond,37.77745038450272,-122.4532054908524,Private room,128,3,97,2015-08-24,3.49,3,318
4249885,1Br near Golden Gate Park,17391337,Reggie,,Inner Richmond,37.7795157109977,-122.46960698913101,Entire home/apt,204,1,46,2015-08-20,4.27,1,8
5506592,Lone Mountain Master Suite,674976,Phil,,Inner Richmond,37.77844106184233,-122.45809642714092,Private room,100,2,5,2015-05-13,1.21,1,0
5298133,Many Beds: Queen Full Twin,26821897,Paul,,Inner Richmond,37.78199377130366,-122.46349080240677,Entire home/apt,113,1,32,2015-08-13,5.19,1,245
4216611,Great location bright funky apt.,17348692,Chrissy,,Inner Richmond,37.77580726477131,-122.45768592001198,Entire home/apt,218,3,42,2015-08-25,3.80,2,264
2119401,"Room ""Facebook"" in startup house",10624127,Bed|N|Build,,Inner Richmond,37.774612491938775,-122.45600204136954,Private room,110,25,2,2014-04-24,0.10,1,337
2049955,"Private, Newly-Renovated 1-Br Apt",58930,David,,Inner Richmond,37.77495449516485,-122.46180857184142,Entire home/apt,200,4,56,2015-08-18,2.76,3,92
4903635,Cute little room in a cozy flat ,2078419,Rudy,,Inner Richmond,37.78242027988246,-122.46359570747941,Private room,70,1,1,2015-01-21,0.13,1,45
2310518,Giants & Beach Room @GoldenGatePark,10829039,Viviane,,Inner Richmond,37.77349011156693,-122.46606590282259,Private room,260,3,3,2014-05-27,0.16,5,323
4113512,2br flat by Golden Gate Park,3899930,,,Inner Richmond,37.775336487826536,-122.46852084783804,Entire home/apt,193,365,0,,,1,326
573523,Between Nature and the City,2463227,Stan,,Inner Richmond,37.781386221104796,-122.46045418839748,Entire home/apt,145,2,3,2015-04-25,0.24,1,208
7290898,Amazing Golden Gate Park house!,23429336,,,Inner Richmond,37.78497780544629,-122.46221607482708,Entire home/apt,285,30,4,2015-08-15,2.40,25,364
6403253,Private Room in Richmond District,19411427,Nancy,,Inner Richmond,37.78169041013455,-122.47738424212379,Private room,89,1,1,2015-09-01,1,2,212
6425935,Neat room near Golden Gate park,33532518,Irene,,Inner Richmond,37.77996022904929,-122.45902456896714,Private room,120,2,4,2015-08-20,1.33,4,47
6276628,Spacious room in a great location,2890684,Brendon,,Inner Richmond,37.78027513834515,-122.47113389491435,Private room,85,1,20,2015-08-18,5.66,2,130
5944921,Quiet Apartment - Golden Gate Park!,15400470,Haitham,,Inner Richmond,37.7745475311475,-122.45866918873088,Private room,105,2,10,2015-07-01,2.50,1,328
6799615,USF family home,11883320,Kim,,Inner Richmond,37.78016671583616,-122.45476781216169,Private room,130,4,2,2015-08-22,1.28,6,290
704718,"Room in House, GREAT ROOMMATES",3618829,I,,Inner Richmond,37.77455101204435,-122.46391185251024,Private room,90,1,0,,,1,326
867417,Open & Airy Mid Century View Flat ,4561017,Chris,,Inner Richmond,37.77904358974774,-122.45706057763473,Entire home/apt,325,2,6,2015-07-03,0.44,2,323
3377433,"2-BR 2-Bath GG Park, Museums, UCSF",8265634,Linda,,Inner Richmond,37.77608960156449,-122.47545877385913,Entire home/apt,250,4,21,2015-08-19,1.62,1,42
964751,Lone Mountain Garden Studio,674976,Phil,,Inner Richmond,37.77841835903708,-122.45795745810503,Private room,140,3,100,2015-08-25,3.33,1,92
